,Unnamed: 0,Date,Symbol,Open,High,Low,Close,Volume,Compound_x,Negative_x,Neutral_x,Positive_x,Compound_y,Negative_y,Neutral_y,Positive_y
611,328507,2017-08-31,ATLH,530.0,530.0,530.0,530.0,100,-0.7783,0.207,0.793,0.0,-0.7783,0.207,0.793,0.0
612,329475,2017-09-05,ATLH,528.0,528.0,528.0,528.0,50,-0.9477,0.414,0.552,0.034,-0.9477,0.414,0.552,0.034
613,339165,2017-09-05,ATLH,528.0,528.0,528.0,528.0,50,-0.9477,0.414,0.552,0.034,-0.9477,0.414,0.552,0.034
614,329951,2017-09-06,ATLH,530.0,531.0,530.0,530.0,600,-0.8402,0.316,0.564,0.12,-0.8402,0.316,0.564,0.12
615,339641,2017-09-06,ATLH,530.0,531.0,530.0,530.0,600,-0.8402,0.316,0.564,0.12,-0.8402,0.316,0.564,0.12
616,331827,2017-09-12,ATLH,510.0,512.0,505.01,511.38,1300,0.1124,0.134,0.698,0.168,0.1124,0.134,0.698,0.168
617,341517,2017-09-12,ATLH,510.0,512.0,505.01,511.38,1300,0.1124,0.134,0.698,0.168,0.1124,0.134,0.698,0.168
618,332307,2017-09-13,ATLH,515.0,526.0,515.0,524.57,400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
619,341997,2017-09-13,ATLH,515.0,526.0,515.0,524.57,400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
620,333266,2017-09-15,ATLH,524.0,524.0,523.5,523.67,300,-0.7237,0.244,0.677,0.079,-0.7237,0.244,0.677,0.079
621,342956,2017-09-15,ATLH,524.0,524.0,523.5,523.67,300,-0.7237,0.244,0.677,0.079,-0.7237,0.244,0.677,0.079
622,333729,2017-09-18,ATLH,525.0,528.0,525.0,526.5,800,-0.6705,0.17,0.83,0.0,-0.6705,0.17,0.83,0.0
623,343419,2017-09-18,ATLH,525.0,528.0,525.0,526.5,800,-0.6705,0.17,0.83,0.0,-0.6705,0.17,0.83,0.0
624,334208,2017-09-19,ATLH,521.24,540.0,521.24,540.0,600,0.4019,0.0,0.909,0.091,0.4019,0.0,0.909,0.091
625,343898,2017-09-19,ATLH,521.24,540.0,521.24,540.0,600,0.4019,0.0,0.909,0.091,0.4019,0.0,0.909,0.091
626,334690,2017-09-20,ATLH,550.0,550.0,520.0,524.4,1500,-0.6997,0.2,0.75,0.05,-0.6997,0.2,0.75,0.05
627,344380,2017-09-20,ATLH,550.0,550.0,520.0,524.4,1500,-0.6997,0.2,0.75,0.05,-0.6997,0.2,0.75,0.05
628,335188,2017-09-21,ATLH,520.01,520.01,520.01,520.01,400,0.128,0.087,0.781,0.132,0.128,0.087,0.781,0.132
629,344878,2017-09-21,ATLH,520.01,520.01,520.01,520.01,400,0.128,0.087,0.781,0.132,0.128,0.087,0.781,0.132
630,335674,2017-09-22,ATLH,525.0,546.01,525.0,542.49,7250,-0.7506,0.204,0.796,0.0,-0.7506,0.204,0.796,0.0
631,345364,2017-09-22,ATLH,525.0,546.01,525.0,542.49,7250,-0.7506,0.204,0.796,0.0,-0.7506,0.204,0.796,0.0
632,336151,2017-09-25,ATLH,539.9,564.99,539.9,563.98,600,-0.886,0.38,0.62,0.0,-0.886,0.38,0.62,0.0
633,345841,2017-09-25,ATLH,539.9,564.99,539.9,563.98,600,-0.886,0.38,0.62,0.0,-0.886,0.38,0.62,0.0
634,337147,2017-09-27,ATLH,558.34,558.34,558.34,558.34,100,0.7506,0.0,0.764,0.236,0.7506,0.0,0.764,0.236
635,346837,2017-09-27,ATLH,558.34,558.34,558.34,558.34,100,0.7506,0.0,0.764,0.236,0.7506,0.0,0.764,0.236
636,337659,2017-09-28,ATLH,560.0,560.0,560.0,560.0,50,-0.4767,0.097,0.903,0.0,-0.4767,0.097,0.903,0.0
637,347349,2017-09-28,ATLH,560.0,560.0,560.0,560.0,50,-0.4767,0.097,0.903,0.0,-0.4767,0.097,0.903,0.0
638,348351,2017-10-02,ATLH,537.0,549.98,535.05,549.98,550,-0.1531,0.107,0.781,0.112,-0.1531,0.107,0.781,0.112
639,348834,2017-10-03,ATLH,535.0,539.98,523.1,527.8,3900,0.0258,0.117,0.736,0.147,0.0258,0.117,0.736,0.147
640,349316,2017-10-04,ATLH,523.0,523.0,502.5,510.0,8800,-0.128,0.06,0.897,0.043,-0.128,0.06,0.897,0.043
641,349811,2017-10-05,ATLH,510.0,510.0,504.0,508.98,3400,-0.0258,0.107,0.726,0.167,-0.0258,0.107,0.726,0.167
642,350298,2017-10-06,ATLH,505.05,511.48,500.0,505.19,5800,-0.2263,0.14,0.748,0.112,-0.2263,0.14,0.748,0.112
643,350782,2017-10-09,ATLH,513.0,513.0,510.0,510.0,300,0.1779,0.075,0.813,0.112,0.1779,0.075,0.813,0.112
644,351264,2017-10-10,ATLH,512.0,512.0,505.0,505.0,750,-0.8707,0.287,0.713,0.0,-0.8707,0.287,0.713,0.0
645,351735,2017-10-11,ATLH,504.25,504.25,500.0,500.0,600,-0.7096,0.16,0.84,0.0,-0.7096,0.16,0.84,0.0
646,352221,2017-10-12,ATLH,500.0,509.0,499.99,503.46,3750,-0.4939,0.113,0.887,0.0,-0.4939,0.113,0.887,0.0
647,352708,2017-10-13,ATLH,498.98,500.0,485.0,491.75,4050,-0.6597,0.145,0.799,0.055,-0.6597,0.145,0.799,0.055
648,353197,2017-10-16,ATLH,500.0,500.0,499.9,499.9,4150,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
649,353679,2017-10-17,ATLH,500.0,500.5,500.0,500.15,1450,-0.6705,0.195,0.748,0.057,-0.6705,0.195,0.748,0.057
650,354159,2017-10-18,ATLH,500.0,500.0,491.0,495.5,400,-0.4767,0.15,0.752,0.098,-0.4767,0.15,0.752,0.098
651,354632,2017-10-19,ATLH,482.0,499.5,482.0,499.5,2250,-0.6705,0.217,0.651,0.133,-0.6705,0.217,0.651,0.133
652,355111,2017-10-20,ATLH,499.0,501.0,495.5,500.21,7200,-0.5994,0.126,0.874,0.0,-0.5994,0.126,0.874,0.0
653,355584,2017-10-23,ATLH,499.99,500.0,499.99,500.0,750,-0.34,0.13,0.751,0.118,-0.34,0.13,0.751,0.118
654,356083,2017-10-24,ATLH,485.0,485.0,485.0,485.0,1000,-0.0258,0.081,0.841,0.078,-0.0258,0.081,0.841,0.078
655,356577,2017-10-25,ATLH,499.5,500.0,499.5,500.0,3700,-0.7003,0.153,0.847,0.0,-0.7003,0.153,0.847,0.0
656,357077,2017-10-26,ATLH,500.0,506.0,490.0,490.44,5000,0.5574,0.065,0.735,0.2,0.5574,0.065,0.735,0.2
657,357572,2017-10-27,ATLH,485.0,485.0,475.0,480.0,5600,-0.5719,0.209,0.673,0.118,-0.5719,0.209,0.673,0.118
658,358084,2017-10-30,ATLH,481.0,498.0,480.0,486.47,7100,-0.7096,0.219,0.781,0.0,-0.7096,0.219,0.781,0.0
659,358551,2017-10-31,ATLH,470.0,510.0,470.0,508.91,9650,-0.7717,0.235,0.664,0.101,-0.7717,0.235,0.664,0.101
660,359029,2017-11-01,ATLH,501.0,534.35,501.0,534.35,10450,0.6369,0.039,0.778,0.183,0.6369,0.039,0.778,0.183
661,359498,2017-11-02,ATLH,561.06,561.06,561.06,561.06,10900,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
662,359966,2017-11-03,ATLH,575.0,580.0,550.55,558.37,4500,0.6408,0.07,0.753,0.177,0.6408,0.07,0.753,0.177
663,360885,2017-11-07,ATLH,535.2,535.2,535.11,535.11,1050,0.8555,0.158,0.45,0.392,0.8555,0.158,0.45,0.392
664,361358,2017-11-08,ATLH,545.0,549.0,540.0,549.0,600,0.296,0.144,0.678,0.178,0.296,0.144,0.678,0.178
665,361848,2017-11-09,ATLH,560.0,560.0,560.0,560.0,50,0.3612,0.0,0.918,0.082,0.3612,0.0,0.918,0.082
666,362324,2017-11-10,ATLH,536.55,539.95,535.0,538.23,600,-0.7003,0.235,0.648,0.117,-0.7003,0.235,0.648,0.117
667,362783,2017-11-13,ATLH,557.0,558.0,557.0,557.67,150,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
668,363256,2017-11-14,ATLH,550.0,550.0,550.0,550.0,100,-0.7003,0.201,0.799,0.0,-0.7003,0.201,0.799,0.0
669,363734,2017-11-15,ATLH,530.0,535.0,527.5,530.83,150,-0.4215,0.078,0.922,0.0,-0.4215,0.078,0.922,0.0
670,364193,2017-11-16,ATLH,549.98,555.0,535.0,535.0,450,0.6249,0.094,0.656,0.249,0.6249,0.094,0.656,0.249
671,364652,2017-11-17,ATLH,525.0,525.0,525.0,525.0,50,-0.8779,0.296,0.643,0.062,-0.8779,0.296,0.643,0.062
672,366077,2017-11-22,ATLH,525.0,525.0,520.0,520.0,400,-0.34,0.259,0.567,0.174,-0.34,0.259,0.567,0.174
673,366564,2017-11-23,ATLH,524.0,525.0,524.0,524.09,550,-0.4019,0.09,0.871,0.039,-0.4019,0.09,0.871,0.039
674,367041,2017-11-24,ATLH,507.1,526.0,507.1,526.0,1050,0.0258,0.0,0.962,0.038,0.0258,0.0,0.962,0.038
675,367532,2017-11-27,ATLH,0.0,526.0,526.0,526.0,2000,0.3182,0.0,0.909,0.091,0.3182,0.0,0.909,0.091
676,367996,2017-11-28,ATLH,0.0,526.0,526.0,526.0,1700,0.5423,0.168,0.559,0.273,0.5423,0.168,0.559,0.273
677,368915,2017-11-30,ATLH,505.0,507.0,502.01,505.0,600,-0.8074,0.223,0.777,0.0,-0.8074,0.223,0.777,0.0
678,369371,2017-12-04,ATLH,520.0,520.0,520.0,520.0,150,0.7184,0.0,0.818,0.182,0.7184,0.0,0.818,0.182
679,369839,2017-12-05,ATLH,525.0,535.0,525.0,528.0,400,0.4019,0.0,0.915,0.085,0.4019,0.0,0.915,0.085
680,370313,2017-12-06,ATLH,525.0,525.0,520.0,520.0,200,0.1027,0.075,0.839,0.087,0.1027,0.075,0.839,0.087
681,370780,2017-12-07,ATLH,508.0,510.3,508.0,509.46,1250,0.0258,0.144,0.709,0.147,0.0258,0.144,0.709,0.147
682,371257,2017-12-08,ATLH,525.0,525.0,517.0,525.0,350,-0.5267,0.113,0.843,0.044,-0.5267,0.113,0.843,0.044
683,371729,2017-12-11,ATLH,515.0,520.0,512.25,512.25,1400,0.7184,0.0,0.806,0.194,0.7184,0.0,0.806,0.194
684,372202,2017-12-12,ATLH,520.0,523.0,520.0,523.0,2200,-0.7506,0.144,0.856,0.0,-0.7506,0.144,0.856,0.0
685,372667,2017-12-13,ATLH,519.99,520.0,519.99,520.0,200,-0.4215,0.08,0.92,0.0,-0.4215,0.08,0.92,0.0
686,374032,2017-12-19,ATLH,515.25,515.25,515.0,515.17,750,0.5859,0.0,0.839,0.161,0.5859,0.0,0.839,0.161
687,374487,2017-12-20,ATLH,515.0,515.0,500.0,500.0,1150,-0.7184,0.212,0.788,0.0,-0.7184,0.212,0.788,0.0
688,374956,2017-12-21,ATLH,500.0,500.0,500.0,500.0,300,-0.7269,0.208,0.792,0.0,-0.7269,0.208,0.792,0.0
689,375435,2017-12-22,ATLH,514.5,514.5,513.99,513.99,100,-0.6705,0.175,0.769,0.056,-0.6705,0.175,0.769,0.056
690,375897,2017-12-26,ATLH,0.0,513.99,513.99,513.99,11000,-0.7128,0.192,0.808,0.0,-0.7128,0.192,0.808,0.0
691,376398,2017-12-27,ATLH,515.0,530.0,515.0,530.0,11950,-0.4767,0.19,0.712,0.098,-0.4767,0.19,0.712,0.098
692,376898,2017-12-28,ATLH,525.0,556.26,521.0,549.25,1800,-0.3182,0.073,0.927,0.0,-0.3182,0.073,0.927,0.0
693,377388,2017-12-29,ATLH,530.0,576.71,530.0,566.17,2750,-0.8934,0.304,0.635,0.061,-0.8934,0.304,0.635,0.061
694,378335,2018-01-02,ATLH,538.0,549.98,537.87,548.5,1750,-0.2023,0.105,0.784,0.111,-0.2023,0.105,0.784,0.111
695,379269,2018-01-04,ATLH,540.0,540.0,540.0,540.0,450,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
696,379752,2018-01-05,ATLH,550.0,567.0,550.0,565.79,1300,-0.2263,0.107,0.814,0.078,-0.2263,0.107,0.814,0.078
697,380715,2018-01-09,ATLH,550.0,560.0,537.51,537.51,6450,-0.4588,0.174,0.703,0.122,-0.4588,0.174,0.703,0.122
698,381209,2018-01-10,ATLH,526.02,536.0,526.0,535.64,850,-0.34,0.085,0.915,0.0,-0.34,0.085,0.915,0.0
699,381696,2018-01-11,ATLH,540.0,540.0,538.0,538.0,400,-0.4767,0.193,0.67,0.137,-0.4767,0.193,0.67,0.137
700,382170,2018-01-12,ATLH,525.0,525.0,525.0,525.0,50,-0.8126,0.268,0.67,0.061,-0.8126,0.268,0.67,0.061
701,382631,2018-01-15,ATLH,525.0,525.0,525.0,525.0,500,0.5267,0.061,0.782,0.156,0.5267,0.061,0.782,0.156
702,383087,2018-01-16,ATLH,525.0,526.0,525.0,526.0,200,0.7964,0.0,0.748,0.252,0.7964,0.0,0.748,0.252
703,383563,2018-01-17,ATLH,526.0,529.0,520.0,524.37,8900,0.2263,0.051,0.871,0.078,0.2263,0.051,0.871,0.078
704,384050,2018-01-18,ATLH,525.01,525.01,525.0,525.0,100,0.3182,0.063,0.836,0.101,0.3182,0.063,0.836,0.101
705,384526,2018-01-19,ATLH,540.0,540.0,540.0,540.0,14750,-0.4767,0.184,0.73,0.086,-0.4767,0.184,0.73,0.086
706,385022,2018-01-22,ATLH,547.0,552.0,546.0,551.0,750,0.4939,0.0,0.897,0.103,0.4939,0.0,0.897,0.103
707,385550,2018-01-23,ATLH,545.0,546.0,541.11,541.11,450,-0.8126,0.251,0.749,0.0,-0.8126,0.251,0.749,0.0
708,386081,2018-01-24,ATLH,531.0,531.01,531.0,531.0,550,0.0854,0.101,0.791,0.108,0.0854,0.101,0.791,0.108
709,386608,2018-01-25,ATLH,540.0,540.0,532.0,533.67,450,0.1779,0.105,0.735,0.16,0.1779,0.105,0.735,0.16
710,387125,2018-01-26,ATLH,535.0,535.0,535.0,535.0,400,-0.4767,0.097,0.903,0.0,-0.4767,0.097,0.903,0.0
711,387641,2018-01-29,ATLH,527.0,535.0,527.0,532.4,250,0.6486,0.0,0.85,0.15,0.6486,0.0,0.85,0.15
712,388129,2018-01-30,ATLH,535.0,536.0,531.0,531.0,400,0.6486,0.0,0.841,0.159,0.6486,0.0,0.841,0.159
713,388627,2018-01-31,ATLH,536.0,557.55,536.0,555.0,12950,-0.5106,0.088,0.912,0.0,-0.5106,0.088,0.912,0.0
714,389128,2018-02-01,ATLH,565.0,565.0,550.11,551.0,1450,-0.8249,0.263,0.645,0.092,-0.8249,0.263,0.645,0.092
715,389615,2018-02-06,ATLH,550.01,565.0,550.0,565.0,700,-0.9403,0.39,0.61,0.0,-0.9403,0.39,0.61,0.0
716,390121,2018-02-07,ATLH,560.0,565.0,560.0,565.0,200,-0.1027,0.046,0.954,0.0,-0.1027,0.046,0.954,0.0
717,390618,2018-02-08,ATLH,552.05,552.05,550.0,550.0,5600,-0.9442,0.358,0.535,0.107,-0.9442,0.358,0.535,0.107
718,391115,2018-02-09,ATLH,533.0,536.25,530.0,535.65,4650,0.2878,0.059,0.847,0.093,0.2878,0.059,0.847,0.093
719,391588,2018-02-12,ATLH,540.0,540.5,539.0,540.5,450,0.8316,0.073,0.53,0.397,0.8316,0.073,0.53,0.397
720,392057,2018-02-13,ATLH,550.0,555.0,547.0,552.32,750,-0.4215,0.18,0.688,0.132,-0.4215,0.18,0.688,0.132
721,392544,2018-02-14,ATLH,555.0,563.0,536.0,563.0,950,-0.4767,0.091,0.909,0.0,-0.4767,0.091,0.909,0.0
722,393050,2018-02-15,ATLH,540.0,550.0,540.0,540.95,2400,-0.765,0.203,0.69,0.107,-0.765,0.203,0.69,0.107
723,393547,2018-02-16,ATLH,540.0,550.0,540.0,550.0,800,-0.9186,0.3,0.7,0.0,-0.9186,0.3,0.7,0.0
724,394036,2018-02-19,ATLH,550.0,550.0,550.0,550.0,600,0.0258,0.145,0.741,0.114,0.0258,0.145,0.741,0.114
725,395109,2018-02-21,ATLH,550.0,550.0,550.0,550.0,150,-0.3612,0.082,0.918,0.0,-0.3612,0.082,0.918,0.0
726,395645,2018-02-22,ATLH,555.0,555.5,555.0,555.1,250,-0.0516,0.084,0.868,0.048,-0.0516,0.084,0.868,0.048
727,396183,2018-02-23,ATLH,537.0,537.0,537.0,537.0,50,-0.6705,0.233,0.689,0.078,-0.6705,0.233,0.689,0.078
728,398710,2018-03-02,ATLH,540.01,540.1,540.0,540.0,1200,0.8608,0.047,0.724,0.229,0.8608,0.047,0.724,0.229
729,399204,2018-03-05,ATLH,536.0,536.0,536.0,536.0,100,-0.8658,0.359,0.548,0.093,-0.8658,0.359,0.548,0.093
730,399703,2018-03-06,ATLH,550.0,550.0,541.0,541.0,150,0.5267,0.0,0.879,0.121,0.5267,0.0,0.879,0.121
731,400193,2018-03-07,ATLH,549.99,549.99,543.25,543.25,150,0.0516,0.067,0.86,0.073,0.0516,0.067,0.86,0.073
732,400677,2018-03-08,ATLH,544.0,544.0,544.0,544.0,1000,-0.3182,0.084,0.916,0.0,-0.3182,0.084,0.916,0.0
733,401163,2018-03-09,ATLH,545.0,550.0,544.0,550.0,500,0.5574,0.066,0.787,0.147,0.5574,0.066,0.787,0.147
734,401650,2018-03-12,ATLH,548.0,548.0,548.0,548.0,150,-0.2263,0.081,0.866,0.054,-0.2263,0.081,0.866,0.054
735,402142,2018-03-13,ATLH,542.0,550.0,542.0,550.0,15500,0.6249,0.096,0.65,0.254,0.6249,0.096,0.65,0.254
736,402649,2018-03-14,ATLH,0.0,550.0,550.0,550.0,500,-0.7783,0.214,0.786,0.0,-0.7783,0.214,0.786,0.0
737,403156,2018-03-15,ATLH,553.0,555.0,553.0,555.0,300,-0.9517,0.41,0.59,0.0,-0.9517,0.41,0.59,0.0
738,403654,2018-03-16,ATLH,560.0,560.0,560.0,560.0,200,-0.8402,0.208,0.792,0.0,-0.8402,0.208,0.792,0.0
739,404144,2018-03-19,ATLH,568.0,568.0,566.5,566.5,4550,0.2023,0.0,0.947,0.053,0.2023,0.0,0.947,0.053
740,404659,2018-03-20,ATLH,550.4,555.5,550.0,552.59,5400,-0.6597,0.154,0.807,0.039,-0.6597,0.154,0.807,0.039
741,405176,2018-03-21,ATLH,550.01,550.01,545.0,545.0,3150,0.3612,0.0,0.92,0.08,0.3612,0.0,0.92,0.08
742,405695,2018-03-22,ATLH,541.0,542.0,541.0,542.0,300,0.4588,0.063,0.813,0.124,0.4588,0.063,0.813,0.124
743,406186,2018-03-26,ATLH,540.0,545.0,535.0,535.0,3850,-0.1027,0.199,0.638,0.163,-0.1027,0.199,0.638,0.163
744,406740,2018-03-27,ATLH,530.1,530.1,522.5,527.04,1750,-0.8658,0.263,0.737,0.0,-0.8658,0.263,0.737,0.0
745,407840,2018-03-29,ATLH,526.0,526.0,515.01,524.95,6100,0.2023,0.0,0.947,0.053,0.2023,0.0,0.947,0.053
746,408396,2018-03-30,ATLH,525.0,525.0,525.0,525.0,1800,-0.5859,0.182,0.732,0.086,-0.5859,0.182,0.732,0.086
747,408946,2018-04-02,ATLH,539.5,551.22,539.5,550.68,8550,-0.6908,0.148,0.852,0.0,-0.6908,0.148,0.852,0.0
748,409463,2018-04-03,ATLH,560.0,560.0,545.0,550.33,700,-0.872,0.332,0.591,0.077,-0.872,0.332,0.591,0.077
749,409979,2018-04-04,ATLH,563.97,563.97,550.0,550.56,1350,-0.4215,0.119,0.881,0.0,-0.4215,0.119,0.881,0.0
750,410484,2018-04-05,ATLH,563.0,563.0,550.0,555.17,3000,0.9382,0.0,0.73,0.27,0.9382,0.0,0.73,0.27
751,410987,2018-04-06,ATLH,557.0,557.0,557.0,557.0,7550,-0.296,0.161,0.756,0.083,-0.296,0.161,0.756,0.083
752,411992,2018-04-10,ATLH,560.0,560.0,558.0,559.9,700,-0.3182,0.073,0.927,0.0,-0.3182,0.073,0.927,0.0
753,412507,2018-04-11,ATLH,562.0,570.0,562.0,570.0,800,0.7184,0.0,0.857,0.143,0.7184,0.0,0.857,0.143
754,413034,2018-04-12,ATLH,594.5,594.5,570.0,578.93,2500,-0.4215,0.08,0.92,0.0,-0.4215,0.08,0.92,0.0
755,413533,2018-04-13,ATLH,589.98,589.98,578.0,578.0,100,-0.8555,0.318,0.636,0.046,-0.8555,0.318,0.636,0.046
756,414032,2018-04-16,ATLH,575.0,575.0,555.0,559.15,2900,-0.7906,0.205,0.795,0.0,-0.7906,0.205,0.795,0.0
757,414528,2018-04-17,ATLH,565.0,572.0,560.0,562.8,2100,-0.5994,0.13,0.87,0.0,-0.5994,0.13,0.87,0.0
758,415037,2018-04-18,ATLH,556.0,556.0,556.0,556.0,50,-0.7096,0.257,0.636,0.107,-0.7096,0.257,0.636,0.107
759,415546,2018-04-19,ATLH,560.0,570.0,560.0,570.0,950,-0.5994,0.159,0.841,0.0,-0.5994,0.159,0.841,0.0
760,416047,2018-04-20,ATLH,574.9,574.9,574.9,574.9,50,0.2732,0.083,0.748,0.169,0.2732,0.083,0.748,0.169
761,416564,2018-04-24,ATLH,562.0,575.01,560.0,575.01,2800,-0.8779,0.288,0.712,0.0,-0.8779,0.288,0.712,0.0
762,417715,2018-04-26,ATLH,580.0,580.0,576.05,580.0,300,-0.128,0.087,0.841,0.072,-0.128,0.087,0.841,0.072
763,418270,2018-04-27,ATLH,580.0,609.0,580.0,609.0,13450,0.6705,0.052,0.794,0.154,0.6705,0.052,0.794,0.154
764,418825,2018-04-30,ATLH,615.0,639.45,615.0,630.79,34350,0.2263,0.0,0.939,0.061,0.2263,0.0,0.939,0.061
765,419331,2018-05-02,ATLH,631.0,631.8,610.0,617.07,14800,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
766,419829,2018-05-03,ATLH,608.06,608.06,605.15,605.15,150,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
767,420328,2018-05-04,ATLH,630.0,630.0,605.55,613.78,600,0.6908,0.051,0.765,0.184,0.6908,0.051,0.765,0.184
768,420841,2018-05-07,ATLH,632.88,632.88,612.0,612.0,1300,-0.8555,0.219,0.781,0.0,-0.8555,0.219,0.781,0.0
769,421335,2018-05-08,ATLH,623.5,623.5,600.0,614.0,850,-0.1779,0.11,0.773,0.117,-0.1779,0.11,0.773,0.117
770,421846,2018-05-09,ATLH,601.0,610.0,600.0,609.65,5550,0.6808,0.057,0.719,0.225,0.6808,0.057,0.719,0.225
771,422348,2018-05-10,ATLH,610.0,612.0,610.0,610.06,8400,0.5106,0.0,0.882,0.118,0.5106,0.0,0.882,0.118
772,422851,2018-05-11,ATLH,612.0,612.0,610.0,610.05,13600,-0.6757,0.203,0.76,0.037,-0.6757,0.203,0.76,0.037
773,423341,2018-05-14,ATLH,617.0,640.0,600.0,609.9,7650,0.1531,0.071,0.839,0.09,0.1531,0.071,0.839,0.09
774,423821,2018-05-15,ATLH,601.1,605.1,601.1,605.02,400,-0.765,0.196,0.804,0.0,-0.765,0.196,0.804,0.0
775,424305,2018-05-16,ATLH,616.5,616.5,610.0,610.0,10750,-0.2732,0.072,0.928,0.0,-0.2732,0.072,0.928,0.0
776,424747,2018-05-17,ATLH,610.01,610.01,609.99,610.0,7550,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
777,425195,2018-05-18,ATLH,606.0,611.0,606.0,610.4,1600,-0.9648,0.329,0.631,0.041,-0.9648,0.329,0.631,0.041
778,425652,2018-05-21,ATLH,0.0,610.4,610.4,610.4,2400,0.7906,0.0,0.789,0.211,0.7906,0.0,0.789,0.211
779,426183,2018-05-22,ATLH,610.0,610.0,610.0,610.0,100,0.1531,0.0,0.944,0.056,0.1531,0.0,0.944,0.056
780,426719,2018-05-23,ATLH,608.1,620.0,608.0,608.0,1750,-0.1779,0.087,0.819,0.094,-0.1779,0.087,0.819,0.094
781,427249,2018-05-24,ATLH,619.79,620.0,605.2,608.48,950,-0.7527,0.154,0.78,0.066,-0.7527,0.154,0.78,0.066
782,428276,2018-05-28,ATLH,618.49,621.0,614.0,614.0,1700,0.8519,0.0,0.757,0.243,0.8519,0.0,0.757,0.243
783,428765,2018-05-29,ATLH,620.0,620.0,610.0,611.0,3500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
784,429246,2018-05-30,ATLH,605.0,605.0,605.0,605.0,100,0.5423,0.024,0.884,0.092,0.5423,0.024,0.884,0.092
785,429729,2018-05-31,ATLH,602.0,607.0,602.0,605.05,1150,-0.3182,0.076,0.924,0.0,-0.3182,0.076,0.924,0.0
786,430183,2018-06-01,ATLH,609.99,610.0,602.0,602.11,1000,-0.4588,0.129,0.871,0.0,-0.4588,0.129,0.871,0.0
787,431132,2018-06-05,ATLH,603.0,605.25,603.0,605.0,2150,0.6486,0.0,0.862,0.138,0.6486,0.0,0.862,0.138
788,431623,2018-06-06,ATLH,602.0,605.0,600.0,604.89,6350,0.5574,0.061,0.795,0.143,0.5574,0.061,0.795,0.143
789,432114,2018-06-07,ATLH,609.9,609.9,603.1,603.1,800,0.34,0.0,0.948,0.052,0.34,0.0,0.948,0.052
790,432595,2018-06-11,ATLH,605.0,624.0,605.0,617.7,10000,0.2023,0.063,0.818,0.119,0.2023,0.063,0.818,0.119
791,433074,2018-06-12,ATLH,610.0,610.0,569.0,575.5,700,-0.1531,0.054,0.946,0.0,-0.1531,0.054,0.946,0.0
792,433549,2018-06-13,ATLH,590.0,599.0,575.0,579.99,8850,0.4767,0.043,0.857,0.101,0.4767,0.043,0.857,0.101
793,434011,2018-06-14,ATLH,569.0,569.0,551.5,559.5,2250,0.5615,0.0,0.907,0.093,0.5615,0.0,0.907,0.093
794,434473,2018-06-19,ATLH,555.0,555.0,555.0,555.0,450,0.4404,0.076,0.782,0.143,0.4404,0.076,0.782,0.143
795,434952,2018-06-20,ATLH,560.0,560.0,559.8,559.8,1050,0.6124,0.0,0.861,0.139,0.6124,0.0,0.861,0.139
796,435433,2018-06-21,ATLH,540.0,550.0,540.0,540.0,950,0.2023,0.123,0.629,0.248,0.2023,0.123,0.629,0.248
797,435915,2018-06-22,ATLH,530.0,540.0,530.0,531.5,750,-0.4019,0.222,0.655,0.124,-0.4019,0.222,0.655,0.124
798,436405,2018-06-25,ATLH,511.12,521.0,505.0,520.5,2500,0.5106,0.067,0.765,0.168,0.5106,0.067,0.765,0.168
799,436956,2018-06-26,ATLH,520.0,521.0,514.0,515.32,9000,0.0772,0.08,0.831,0.09,0.0772,0.08,0.831,0.09
800,437521,2018-06-27,ATLH,515.0,515.0,515.0,515.0,800,0.6597,0.0,0.81,0.19,0.6597,0.0,0.81,0.19
801,438075,2018-06-28,ATLH,513.5,520.0,510.0,511.0,5700,0.2263,0.0,0.927,0.073,0.2263,0.0,0.927,0.073
802,438609,2018-06-29,ATLH,501.0,510.0,501.0,510.0,200,-0.8442,0.2,0.757,0.043,-0.8442,0.2,0.757,0.043
803,439137,2018-07-02,ATLH,484.52,489.0,484.5,484.5,11300,-0.7783,0.255,0.672,0.073,-0.7783,0.255,0.672,0.073
804,439586,2018-07-03,ATLH,471.0,471.0,460.28,469.5,7450,-0.6124,0.125,0.875,0.0,-0.6124,0.125,0.875,0.0
805,440058,2018-07-04,ATLH,455.76,464.95,449.0,464.95,350,-0.8074,0.22,0.654,0.126,-0.8074,0.22,0.654,0.126
806,440530,2018-07-05,ATLH,445.0,483.9,445.0,453.28,9950,0.5478,0.065,0.768,0.166,0.5478,0.065,0.768,0.166
807,440986,2018-07-06,ATLH,452.0,455.0,452.0,455.0,500,-0.6124,0.179,0.821,0.0,-0.6124,0.179,0.821,0.0
